Dataset,Classifier,n_neighbors,weights,algorithm,leaf_size,p,metric,bootstrap,C,kernel,degree,gamma,coef0,shrinking,shrinkage,class_weight,decision_function_shape,random_state,criterion,splitter,max_depth,min_samples_split,min_samples_leaf,oob_score,warm_start,learning_rate,n_restarts_optimizer,max_iter_predict,max_features,copy_X_train,multi_class,reg_param,tol,loss,subsample,min_weight_fraction_leaf,n_estimators,penalty,dual,fit_intercept,intercept_scaling,solver,max_iter,alpha,shuffle,max_leaf_nodes,early_stopping,n_iter_no_change,fit_prior,norm,eta0,var_smoothing,presort,min_impurity_decrease,Train accuracy,Train recall,Train precision,Train f1_score,Train time,Test accuracy,Test recall,Test precision,Test f1_score,Test time
Datasets_all/phpcSeK3V.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,0,,,,,,,False,,0,172,,False,one_vs_rest,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,9.51659123110585,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.08402117504738271
Datasets_all/phpcSeK3V.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,0,,,,,,,False,,0,242,,True,one_vs_rest,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,9.413336945930496,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.0823046590667218
Datasets_all/phpcSeK3V.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,0,,,,,,,True,,5,9,,False,one_vs_one,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,7.049373103072867,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.9679752066115702,0.08319707121700048
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,50,17,1,,,,,,0.5218483217500717,,,,,,,,,,,,,,,,,49,,,,,,,,0.11827442586893322,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.001899676863104105,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006902099121361971
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,,11,12,,,,,,0.45615033221654855,,,,,,,,,,,,,,,,,82,,,,,,,,0.7781567509498505,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.00266109686344862,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006244168616831303
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,10,2,5,,,,,,0.6399210213275238,,,,,,,,,,,,,,,,,87,,,,,,,,0.7781567509498505,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.002305879956111312,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.000592322088778019
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,20,8,20,,,,,,0.26455561210462697,,,,,,,,,,,,,,,,,91,,,,,,,,0.08712929970154071,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0014589678030461073,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005920000839978456
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,70,17,12,,,,,,0.4146619399905236,,,,,,,,,,,,,,,,,49,,,,,,,,0.0,0.9801084990958409,0.9801084990958409,0.9801084990958409,0.9801084990958409,0.005672169849276543,0.96900826446281,0.96900826446281,0.96900826446281,0.96900826446281,0.000666431151330471
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,50,5,1,,,,,,0.45615033221654855,,,,,,,,,,,,,,,,,184,,,,,,,,0.832619845547938,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0018585030920803547,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006129851099103689
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,10,8,20,,,,,,0.7742336894342167,,,,,,,,,,,,,,,,,35,,,,,,,,0.978618342232764,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.002294613979756832,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006053159013390541
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,30,11,2,,,,,,0.018789800436355142,,,,,,,,,,,,,,,,,49,,,,,,,,0.08712929970154071,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0018392209894955158,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.00058905896730721
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,,6,5,,,,,,0.5684339488686485,,,,,,,,,,,,,,,,,49,,,,,,,,0.7991585642167236,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0026594121009111404,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005946301389485598
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,70,9,12,,,,,,0.5218483217500717,,,,,,,,,,,,,,,,,82,,,,,,,,0.0,0.9801084990958409,0.9801084990958409,0.9801084990958409,0.9801084990958409,0.005690057994797826,0.96900826446281,0.96900826446281,0.96900826446281,0.96900826446281,0.0006461131852120161
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,50,17,15,,,,,,0.7742336894342167,,,,,,,,,,,,,,,,,97,,,,,,,,0.7781567509498505,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.003524098079651594,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005909230094403028
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,50,14,12,,,,,,0.7742336894342167,,,,,,,,,,,,,,,,,98,,,,,,,,0.11827442586893322,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.003522988175973296,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006426610052585602
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,50,2,1,,,,,,0.5218483217500717,,,,,,,,,,,,,,,,,184,,,,,,,,0.7781567509498505,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0018746149726212025,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005908349994570017
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,20,2,2,,,,,,0.5218483217500717,,,,,,,,,,,,,,,,,49,,,,,,,,0.978618342232764,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0018790180329233408,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005918701644986868
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,20,6,2,,,,,,0.9446689170495839,,,,,,,,,,,,,,,,,68,,,,,,,,0.11827442586893322,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.004294537007808685,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005914729554206133
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,10,5,8,,,,,,0.9446689170495839,,,,,,,,,,,,,,,,,184,,,,,,,,0.8700121482468192,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.00429849699139595,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006092300172895193
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,30,17,15,,,,,,0.9446689170495839,,,,,,,,,,,,,,,,,91,,,,,,,,0.7991585642167236,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0042894568759948015,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005955849774181843
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,70,17,20,,,,,,0.45615033221654855,,,,,,,,,,,,,,,,,98,,,,,,,,0.8700121482468192,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0018627799581736326,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005915318615734577
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,entropy,,50,2,8,,,,,,0.9446689170495839,,,,,,,,,,,,,,,,,,,,,,,,,0.7781567509498505,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.004289480159059167,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0005949430633336306
Datasets_all/phpcSeK3V.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,0,gini,,30,11,2,,,,,,0.6399210213275238,,,,,,,,,,,,,,,,,175,,,,,,,,0.0,0.9894084215964867,0.9894084215964867,0.9894084215964867,0.9894084215964867,0.00821023597382009,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.0006580718327313662
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,30,11,15,,False,,,,0.2103825610738409,,,,,,,,333,,,,,,,,,267,,,,,,,,20.88767560948347,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.5487606369424611,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.03168635000474751
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,10,16,15,,False,,,,0.1289262976548533,,,,,,,,324,,,,,,,,,947,,,,,,,,65.31083254653984,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.4021391000133008,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.03142361715435982
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,,19,15,,False,,,,0.10204481074802807,,,,,,,,369,,,,,,,,,441,,,,,,,,9.710127579306127,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.49478122708387673,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.035623986972495914
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,10,8,1,,False,,,,0.6706378696181594,,,,,,,,261,,,,,,,,,138,,,,,,,,25.329160253978213,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.5506574821192771,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.021972201066091657
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,70,10,20,,False,,,,0.43860151346232035,,,,,,,,482,,,,,,,,,63,,,,,,,,82.09932298479352,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.8031032250728458,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.039479180006310344
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,10,16,12,,False,,,,0.6667667154456677,,,,,,,,252,,,,,,,,,627,,,,,,,,83.7944907498804,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.822787311160937,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.021014867816120386
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,10,9,8,,False,,,,0.43860151346232035,,,,,,,,482,,,,,,,,,161,,,,,,,,11.037514116430513,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,1.1847488021012396,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.046074301935732365
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,30,16,5,,False,,,,0.1289262976548533,,,,,,,,324,,,,,,,,,109,,,,,,,,46.63107728563063,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.4447509269230068,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.03139658784493804
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,30,16,15,,False,,,,0.1289262976548533,,,,,,,,57,,,,,,,,,554,,,,,,,,36.872517066096414,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.09381576487794518,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.005601766984909773
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,30,7,20,,False,,,,0.10204481074802807,,,,,,,,57,,,,,,,,,898,,,,,,,,19.65823616800535,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.08159895986318588,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.005440432112663984
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,gini,,50,9,8,,False,,,,0.10204481074802807,,,,,,,,221,,,,,,,,,857,,,,,,,,65.31083254653984,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.24097834900021553,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.021542459027841687
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,gini,,,19,2,,False,,,,0.10204481074802807,,,,,,,,98,,,,,,,,,433,,,,,,,,36.872517066096414,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.1298444210551679,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.010981298983097076
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,20,18,5,,False,,,,0.5701967704178796,,,,,,,,324,,,,,,,,,707,,,,,,,,0.0,0.9950917075691036,0.9950917075691036,0.9950917075691036,0.9950917075691035,2.922240470070392,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.041218457045033574
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,10,10,2,,False,,,,0.2103825610738409,,,,,,,,302,,,,,,,,,947,,,,,,,,20.88767560948347,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.40776034793816507,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.028055683011189103
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,70,18,1,,False,,,,0.31542835092418386,,,,,,,,333,,,,,,,,,807,,,,,,,,82.09932298479352,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.45098304306156933,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.03203365812078118
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,30,9,12,,False,,,,0.6706378696181594,,,,,,,,98,,,,,,,,,520,,,,,,,,65.63295894652734,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.241675732890144,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.01015547290444374
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,gini,,30,11,12,,False,,,,0.5701967704178796,,,,,,,,406,,,,,,,,,765,,,,,,,,20.88767560948347,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.5788386899512261,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.03384096990339458
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,70,19,20,,False,,,,0.3637107709426226,,,,,,,,57,,,,,,,,,669,,,,,,,,83.7944907498804,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0677450648508966,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.00539657985791564
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,,7,5,,False,,,,0.1289262976548533,,,,,,,,302,,,,,,,,,452,,,,,,,,16.130951788499626,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.4883546270430088,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.025180031079798937
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,gini,,,16,2,,False,,,,0.43860151346232035,,,,,,,,97,,,,,,,,,669,,,,,,,,83.7944907498804,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.15791090507991612,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.008600811008363962
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,,18,1,,False,,,,0.3637107709426226,,,,,,,,80,,,,,,,,,724,,,,,,,,25.329160253978213,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.12614606996066868,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.007190096890553832
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,gini,,20,11,15,,False,,,,0.3637107709426226,,,,,,,,19,,,,,,,,,138,,,,,,,,15.896958364551972,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.02277861093170941,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0025692300405353308
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,10,16,1,,False,,,,0.6667667154456677,,,,,,,,127,,,,,,,,,331,,,,,,,,0.0,0.9950917075691036,0.9950917075691036,0.9950917075691036,0.9950917075691035,0.9466190868988633,0.9793388429752066,0.9793388429752066,0.9793388429752066,0.9793388429752066,0.01965223392471671
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,False,,,,,,,,,,0,entropy,,30,16,20,,False,,,,0.9883738380592262,,,,,,,,127,,,,,,,,,,,,,,,,,16.130951788499626,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.5312114350963384,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.011775809107348323
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,50,10,1,,False,,,,0.2103825610738409,,,,,,,,57,,,,,,,,,553,,,,,,,,19.65823616800535,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.0779664849396795,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0053846100345253944
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,gini,,30,9,20,,False,,,,0.6667667154456677,,,,,,,,287,,,,,,,,,138,,,,,,,,25.329160253978213,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.47523684799671173,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.023982491111382842
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,50,15,12,,False,,,,0.6706378696181594,,,,,,,,19,,,,,,,,,267,,,,,,,,0.0,0.9899250839576337,0.9899250839576337,0.9899250839576337,0.9899250839576337,0.14006551099009812,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.0034767230972647667
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,50,19,20,,False,,,,0.6667667154456677,,,,,,,,127,,,,,,,,,109,,,,,,,,11.037514116430513,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.3059732869733125,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.011108399135991931
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,50,11,1,,False,,,,0.10204481074802807,,,,,,,,261,,,,,,,,,807,,,,,,,,46.63107728563063,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.37277806806378067,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.02410810301080346
Datasets_all/phpcSeK3V.csv,sklearn.RandomForestClassifier,,,,,,,True,,,,,,,,,,0,entropy,,20,18,8,,False,,,,0.6667667154456677,,,,,,,,97,,,,,,,,,942,,,,,,,,20.88767560948347,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.23849148000590503,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.00855650706216693
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,1.4191537471252997,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,0.9922500645827952,0.9922500645827952,0.9922500645827952,0.9922500645827952,0.1940920848865062,0.9741735537190083,0.9741735537190083,0.9741735537190083,0.9741735537190083,0.005376662127673626
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,0.896536524769197,,,,,,,,,,,292,,,,,,,,,,,,,,,,,,0.9901834151382072,0.9901834151382072,0.9901834151382072,0.9901834151382072,0.9518280401825905,0.9752066115702479,0.9752066115702479,0.9752066115702479,0.9752066115702479,0.024737366940826178
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,0.1840398095112502,,,,,,,,,,,222,,,,,,,,,,,,,,,,,,0.9839834668044433,0.9839834668044433,0.9839834668044433,0.9839834668044433,0.8271765529643744,0.9659090909090909,0.9659090909090909,0.9659090909090909,0.9659090909090909,0.04585143690928817
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,0.1840398095112502,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.2958852481096983,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.007714769104495645
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,1.4191537471252997,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.7960369309876114,0.9752066115702479,0.9752066115702479,0.9752066115702479,0.9752066115702479,0.04199274489656091
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,0.9072346805972795,,,,,,,,,,,342,,,,,,,,,,,,,,,,,,0.9917334022216482,0.9917334022216482,0.9917334022216482,0.9917334022216482,1.1076236329972744,0.9741735537190083,0.9741735537190083,0.9741735537190083,0.9741735537190083,0.026125808944925666
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,1.1771534901735454,,,,,,,,,,,373,,,,,,,,,,,,,,,,,,0.9935417204856626,0.9935417204856626,0.9935417204856626,0.9935417204856626,1.2188498130999506,0.9762396694214877,0.9762396694214877,0.9762396694214877,0.9762396694214878,0.03325425018556416
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,2.442670019131507,,,,,,,,,,,137,,,,,,,,,,,,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,0.4165809298865497,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.009906674968078732
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,0.1840398095112502,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,0.975458537845518,0.975458537845518,0.975458537845518,0.975458537845518,1.0765549051575363,0.9607438016528925,0.9607438016528925,0.9607438016528925,0.9607438016528925,0.02591970399953425
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,1.4191537471252997,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,0.9917334022216482,0.9917334022216482,0.9917334022216482,0.9917334022216482,0.31445537111721933,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.008204277837648988
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,1.1771534901735454,,,,,,,,,,,261,,,,,,,,,,,,,,,,,,0.999483337638853,0.999483337638853,0.999483337638853,0.999483337638853,0.9585541898850352,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.9731404958677686,0.05327816982753575
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,2.442670019131507,,,,,,,,,,,409,,,,,,,,,,,,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,1.276231064926833,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.02795158000662923
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,0.1840398095112502,,,,,,,,,,,373,,,,,,,,,,,,,,,,,,0.9907000774993542,0.9907000774993542,0.9907000774993542,0.9907000774993542,1.3738123551011086,0.9721074380165289,0.9721074380165289,0.9721074380165289,0.9721074380165289,0.06478296592831612
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,0.03308656829471406,,,,,,,,,,,215,,,,,,,,,,,,,,,,,,0.9535003874967709,0.9535003874967709,0.9535003874967709,0.9535003874967709,0.7925470280461013,0.9400826446280992,0.9400826446280992,0.9400826446280992,0.9400826446280992,0.03829061798751354
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME.R,,,,,,,,,,,,,,0,,,,,,,,0.4491515621215069,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,0.9945750452079566,0.9945750452079566,0.9945750452079566,0.9945750452079566,1.2010418439749628,0.9741735537190083,0.9741735537190083,0.9741735537190083,0.9741735537190083,0.05686917598359287
Datasets_all/phpcSeK3V.csv,sklearn.AdaBoostClassifier,,,SAMME,,,,,,,,,,,,,,0,,,,,,,,2.442670019131507,,,,,,,,,,,327,,,,,,,,,,,,,,,,,,0.948333763885301,0.948333763885301,0.948333763885301,0.948333763885301,1.0150586308445781,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.02238753903657198
